"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Lifelink International Adoption";"Licensed";"3420 Jersey Ridge Road";"Davenport";"IA";52807;(563) 441-0165;"Danielle Smith";;;;"intadopt@lifelinkadoption.org; dsmith@lifelinkadoption.org";"http://www.lifelinkadoption.org/";"We've helped more than 4,000 children join their Forever Families. We have established and maintained a reputation for the individualized service we provide to all applicant families, the quality and professionalism of our staff and our commitment to be available throughout the adoption journey and beyond.";"Direct placement programs; Home studies: domestic and international; Hague required parent education; Family home licensing; Assistance with dossier preparation; Assistance with immigration paperwork; Post-placement supervision; Post-adoption assistance; Informational meetings";
;"Lutheran Family Service of Iowa";"Licensed";"409 Kenyon Rd, Suite C";"Fort Dodge";"IA";50501;(515) 573-3138;;;;;"info@lfsiowa.org";"http://lfsiowa.org/";"Lutheran Family Service provides counseling, adoption, and congregational services for people across Iowa.";"Adoption; Congregational Services; Counseling";
;"Lutheran Family Service of Iowa";"Licensed";"6200 Aurora Ave, Suite 410W";"Urbandale";"IA";50322;(515) 251-4900;;;;;"info@lfsiowa.org";"http://lfsiowa.org/";"Lutheran Family Service provides counseling, adoption, and congregational services for people across Iowa.";"Adoption; Congregational Services; Counseling";
;"Lutheran Family Service of Iowa";"Licensed";"4301 Sergeant Rd., Suite 203";"Sioux City";"IA";51106;(712) 276-9000;;;;;"siouxcity@lfsiowa.org";"http://lfsiowa.org/";"Lutheran Family Service provides counseling, adoption, and congregational services for people across Iowa.";"Adoption; Congregational Services; Counseling";
;"Lutheran Family Service of Iowa";"Licensed";"4403 1st Ave SE, Suite 311";"Cedar Rapids";"IA";52403;(319) 393-1000;;;;;"cedarrapids@lfsiowa.org";"http://lfsiowa.org/";"Lutheran Family Service provides counseling, adoption, and congregational services for people across Iowa.";"Adoption; Congregational Services; Counseling";
;"4 R Kids";"Licensed";"3632 Pierce Street";"Sioux City";"IA";51104;(712) 258-8033;;;;;"teresa@4-r-kids.org";"http://www.4-r-kids.org/";"All children deserve permanency, regardless of age. 4 R Kids is knowledgeable on the emotional needs of children, maturity levels, psychiatric and physical needs of all children. We will do our best to support adoptive families and the children they have chosen to adopt while striving towards permanency for children. ";"Adoption & Foster Homestudies";
;"New Horizons Adoption Agency, Inc.";"Licensed";"103 East State Street, Suite 623";"Mason City";"IA";50402;(641) 421-7332;"Marlys Ubben";;;;"nhaa@bevcomm.net";"http://www.nhadoptionagency.org/";"New Horizons Adoption Agency, Inc. is an independent, non-profit Christian agency licensed in the states of Minnesota, Iowa and South Dakota. Founded in 1987 with the support of caring individuals and families, New Horizons’ mission is to find Christian homes for infants and children. The New Horizons Board of Directors is made up of adoptive parents and interested individuals that help to guide the growth and vision of New Horizons. New Horizons has offices in Iowa, Minnesota and South Dakota and employs numerous Social Workers in each state.  If you live outside these three states, please contact the office to discuss the specifics of you adopting through New Horizons. The staff at New Horizons is very committed to the birth parents, families and children we serve. We work very hard to provide the personal and confidential assistance necessary to help you make the best possible choice regarding your adoption. New Horizons offers several different types of adoption, including both domestic and international programs. We will work closely with you to help you determine which type of adoption is best for your family.  If you are experiencing an unplanned pregnancy, we offer free and confidential counseling by a licensed social worker.  This counseling will provide you with the information you need (about both parenting and placement) to make this very difficult decision.";"Domestic Adoption; International Adoption";
;"Adoption Associates of Iowa";"Licensed";"6868 NE Berwick Dr.";"Ankeny";"IA";50021;(515) 262-9047;;;;;;"http://adoptionsiowa.com/";"Our mission is simple: To prepare the highest quality adoptive home studies and follow-up services, and provide the greatest expertise and reliability to children, to adopting parents, and to those who see it as a blessing to allow their children to be adopted.";"Home Study; Post-Placement Reports; Continuing Contact With Birth Parents; Interstate Compact";
;"Young House Family Services Inc.";"Licensed";"400 S. Broadway St.";"Burlington";"IA";52601;(319) 752-4000;;;;;"info@younghouse.org";"http://www.younghouse.org/";"Young House Family Services was founded in 1971 by Brother Bob Reinke, when it opened the doors of its first adolescent group home. Today the agency is an accredited provider of counseling and social services, with facilities in Burlington, Mt. Pleasant and Fairfield. Young House Family Services delivers a wide range of programs throughout all of southeast Iowa, serving over 4,000 children and families every year.  Adoption & Inter-Country Adoption: Services include home studies and post-placement services. The home study is a comprehensive assessment of the family’s strengths as they pertain to parenting children not biologically related to them. Post-placement services assess the child’s progress and assist the family with connecting to needed services and supports.";"Adoption & Inter-Country Adoption: Home Studies and Post-Placement Services";
;"Lutheran Family Services of Nebraska, Inc. - Pottawattamie County Center for Healthy Families®";"Licensed";"300 W. Broadway, Suite #7";"Council Bluffs";"IA";51503;(712) 242-1040;"Susan Pawloski";;;;"spawloski@lfsneb.org";"http://www.lfsneb.org/";"Lutheran Family Services of Nebraska expresses God´s love for all people by providing quality human care services that build and strengthen individual, family, and community life.";"Pre- and Post-Adoption Services: Infant Adoption, International Adoption; Young Families Incentive Program offering products for prenatal families through age 5;  Pregnancy Counseling Services; Parenting classes and materials; Parenting support groups; Parental life-skill development; Community referrals; Community presentations; Early Childhood Mental Health; Family Life Education & Support; Treatment for children & families affected by child sexual abuse (RSafe®)";
